Wall time,Step,Value
1666471015.6289241,236867,454.0
1666473013.0541945,237514,147.0
1666473779.7671132,237749,43.0
1666474005.0618572,237824,338.0
1666474850.256514,238112,311.0
1666475400.3224895,238303,164.0
1666475470.769337,238322,758.0
1666475533.0282772,238342,853.0
1666475834.6134744,238439,137.0
1666476627.736505,238684,145.0
1666476752.7585347,238724,164.0
1666477573.7475708,238980,105.0
1666480889.9524155,240063,194.0
1666481564.7988067,240282,580.0
1666481895.147399,240395,321.0
1666482413.8026848,240569,239.0
1666483155.7597158,240816,192.0
1666484218.9535265,241146,296.0
1666484491.3636463,241233,256.0
1666484996.542491,241406,50.0
1666486497.2288764,241898,612.0
1666486650.5038302,241942,81.0
1666487083.8623185,242076,345.0
1666488019.8207514,242376,22.0
1666489528.5479498,242857,899.0
1666489996.519612,243000,228.0
1666490269.0518258,243081,273.0
1666490692.5089858,243205,146.0
1666490783.2276387,243240,91.0
1666492053.432314,243660,52.0
1666493134.7424214,243997,336.0
1666494352.0173,244402,177.0
1666494514.504424,244455,88.0
1666494729.3465009,244523,52.0
1666494939.7016022,244589,300.0
1666495148.0415652,244661,393.0
1666495303.711377,244719,44.0
1666495799.736748,244887,536.0
1666496795.1422231,245216,186.0
1666496812.3420658,245221,485.0
1666497345.1620717,245399,548.0
1666497700.6334052,245512,85.0
1666497709.4401264,245517,173.0
1666498847.0029886,245882,50.0
1666500024.4131093,246277,497.0
1666500266.8294728,246356,128.0
1666501941.951295,246917,522.0
1666502621.7166247,247149,83.0
1666502854.8738556,247239,142.0
1666503120.8967493,247330,74.0
1666504019.2304075,247649,22.0
1666504639.5350087,247855,43.0
1666505719.0262384,248238,188.0
1666507115.6429446,248709,70.0
1666507479.8633437,248826,22.0
1666507802.156284,248930,132.0
1666507910.7868278,248962,189.0
1666508877.905644,249278,251.0
1666509343.9202302,249432,92.0
1666510018.7032733,249660,129.0
1666511457.6390424,250113,51.0
1666511740.9603307,250207,212.0
1666511789.1361597,250224,452.0
1666512005.3536525,250293,49.0
1666513736.1549718,250844,478.0
1666514639.4201412,251132,112.0
1666516404.2438285,251729,195.0
1666516521.913443,251771,175.0
1666517302.6040723,252035,74.0
1666518731.7947001,252498,22.0
1666519416.825042,252720,307.0
1666519514.0438282,252760,157.0
1666519829.1049075,252861,725.0
1666523158.338468,253966,150.0
1666525331.554714,254676,471.0
1666525492.9988623,254728,246.0
1666525715.5364308,254804,74.0
1666527003.5529463,255202,154.0
1666528272.1016307,255619,233.0
1666528726.2340448,255754,78.0
1666530424.3192446,256322,265.0
1666530655.8306165,256399,108.0
1666531800.000409,256782,20.0
1666532126.2562196,256888,306.0
1666532315.751335,256955,44.0
1666533569.0384498,257375,88.0
1666533952.1632788,257507,211.0
1666534012.800325,257529,344.0
1666534471.8569143,257678,331.0
1666535067.4291286,257873,450.0
1666536157.2139554,258233,145.0
1666536533.150141,258361,199.0
1666538588.56187,259087,456.0
1666540281.856721,259650,22.0
1666540846.3456771,259831,169.0
1666541876.812652,260155,122.0
1666542587.021837,260400,57.0
1666542619.7142506,260413,553.0
1666543706.204359,260776,677.0
1666544322.8038352,260974,239.0
1666544684.7137074,261101,617.0
1666547770.4176137,262124,78.0
1666548403.5742757,262322,181.0
1666548409.431777,262325,193.0
1666548730.4156907,262422,441.0
1666548817.2550404,262451,307.0
1666548990.5776603,262504,72.0
1666549250.6954432,262594,277.0
1666550247.5153868,262932,310.0
1666550720.0135875,263088,57.0
1666550934.5100958,263165,375.0
1666552122.0716646,263574,51.0
1666552479.7313187,263700,229.0
1666552590.0341766,263734,734.0
1666553821.376939,264148,744.0
1666553848.856816,264155,298.0
1666554726.264133,264444,110.0
1666555342.1296573,264646,460.0
1666556535.557837,265062,314.0
1666556847.2422516,265161,212.0
1666556912.4644558,265184,318.0
1666559728.0958734,266155,89.0
1666560505.5118365,266405,639.0
1666561699.5774405,266773,152.0
1666562258.8045967,266959,131.0
1666562624.0628884,267073,246.0
1666563144.903752,267235,114.0
1666563258.2030833,267269,177.0
1666566240.1403663,268220,77.0
1666566522.2174528,268314,78.0
1666566584.6948347,268337,223.0
1666567272.7296407,268570,884.0
