Wall time,Step,Value
1666458724.6348782,26097,2256.0
1666458908.9560347,26106,2344.0
1666459074.1301618,26114,2716.0
1666459246.734441,26122,2928.0
1666459907.8555613,26153,2026.0
1666459952.8541267,26155,3328.0
1666461616.2598283,26234,2332.0
1666462209.640411,26263,2612.0
1666462247.314516,26265,2084.0
1666462730.3221374,26290,2598.0
1666463022.7199686,26303,2540.0
1666463058.6164746,26305,2468.0
1666463250.4391267,26314,2504.0
1666464583.0206058,26377,2627.0
1666465482.7161632,26421,2022.0
1666465580.259233,26426,2760.0
1666466930.6317706,26491,3215.0
1666468092.2462447,26550,2093.0
1666468842.247467,26587,2720.0
1666468940.7631395,26592,1809.0
1666469031.2528203,26597,2630.0
1666469661.7357385,26630,2049.0
1666470025.873536,26646,2826.0
1666470761.7460291,26681,2517.0
1666470952.3406372,26691,1876.0
1666470995.966754,26693,2608.0
1666471076.7571607,26697,2983.0
1666471176.6140068,26701,2383.0
1666471834.970641,26733,2005.0
1666472240.3233101,26753,2116.0
1666473511.4220474,26814,2356.0
1666473534.1464891,26815,2373.0
1666473554.347378,26816,2518.0
1666475519.859388,26914,2105.0
1666476600.3352103,26970,1869.0
1666477503.613244,27014,2037.0
1666477806.5559242,27029,2411.0
1666478240.7602034,27048,2384.0
1666478489.7204022,27059,2614.0
1666479455.414651,27104,1809.0
1666479850.1489165,27123,1805.0
1666480192.9175036,27140,2040.0
1666480783.4614253,27167,1756.0
1666483527.9493291,27308,1907.0
1666484722.2179081,27367,2024.0
1666485324.3639622,27395,2729.0
1666486304.938149,27442,2214.0
1666486356.3400743,27445,2407.0
1666486570.02204,27454,2475.0
1666488001.0418842,27521,2175.0
1666488326.0449333,27537,2429.0
1666488473.6087599,27543,2383.0
1666490157.2103,27626,1819.0
1666490219.557907,27630,1781.0
1666490661.9449987,27651,2430.0
1666491760.6323946,27705,2821.0
1666493225.727749,27778,2084.0
1666493525.1345534,27792,2217.0
1666494149.8614647,27825,2512.0
1666494308.5605795,27833,1989.0
1666494375.8580835,27837,2196.0
1666495564.0489419,27894,1949.0
1666495594.416197,27896,2192.0
1666496030.8101506,27917,2580.0
1666497222.629155,27973,2729.0
1666497881.4151165,28006,1979.0
1666498632.8096945,28045,2397.0
1666499743.2385669,28102,2413.0
1666501741.1117895,28203,2163.0
1666502099.913928,28222,2316.0
1666504970.740615,28363,2618.0
1666506750.5513918,28452,2783.0
1666506886.350274,28460,2400.0
1666507233.930054,28477,2112.0
1666507281.9451358,28480,2158.0
1666507972.5407119,28515,2873.0
1666508324.1590953,28534,2023.0
1666509382.0146618,28585,2118.0
1666509655.8228145,28599,2601.0
1666509952.4141889,28615,1718.0
1666510194.025315,28628,1928.0
1666513435.4258542,28792,2550.0
1666513468.1742313,28794,2187.0
1666514644.3390706,28854,2744.0
1666515181.2172163,28882,1610.0
1666517003.710805,28972,2062.0
1666517038.2566292,28974,2548.0
1666517241.5482545,28984,2544.0
1666518719.6519604,29057,2397.0
1666519962.2466369,29119,2312.0
1666520113.5232596,29126,2227.0
1666520784.2139456,29160,1744.0
1666522804.131982,29259,1892.0
1666523862.9693522,29310,2867.0
1666524650.627738,29349,1918.0
1666524750.0362122,29353,1931.0
1666525759.044716,29404,2144.0
1666526310.7457445,29431,2184.0
1666526958.636988,29462,2638.0
1666527064.7236147,29467,1991.0
1666527548.0535188,29490,2839.0
1666527855.7429686,29505,2051.0
1666528215.9150352,29521,2279.0
1666529133.032532,29565,2856.0
1666530277.2644303,29620,1964.0
1666530607.7198439,29636,1913.0
1666531344.1358392,29671,3390.0
1666531455.632238,29677,2880.0
1666531680.0634673,29689,2215.0
1666532173.8328676,29714,1686.0
1666533426.9616778,29774,2299.0
1666533646.0608501,29784,2588.0
1666533809.4382632,29791,2367.0
1666534146.3327267,29808,2298.0
1666534674.0105598,29831,2476.0
1666534989.2347927,29848,2392.0
1666535497.946713,29874,2907.0
1666536292.1581821,29914,2088.0
1666537294.135213,29963,2791.0
1666537514.7265282,29974,2501.0
1666538049.033996,29999,2917.0
1666539256.6690376,30055,2802.0
1666539499.150773,30067,2350.0
1666539759.4393537,30080,2054.0
1666542242.6345825,30200,1886.0
1666543147.322657,30243,2186.0
1666543399.9400854,30254,3174.0
1666543434.7399645,30256,1900.0
1666543503.0081844,30260,2386.0
1666544330.530841,30300,2920.0
1666545070.2660632,30333,1989.0
1666545362.2435696,30349,2383.0
1666545747.4219944,30368,2023.0
1666546818.7518082,30419,2762.0
1666546914.048963,30423,2140.0
1666547214.8337224,30439,1910.0
1666549030.428191,30530,2389.0
1666550588.5564919,30606,2474.0
1666550635.6337519,30609,1646.0
1666550747.520766,30614,1983.0
1666550767.714612,30615,2792.0
1666552257.1104968,30690,2524.0
1666552537.2590992,30703,2305.0
1666552785.009305,30717,2028.0
1666553473.0208344,30751,2025.0
1666555418.145887,30851,2553.0
1666556246.063976,30892,1874.0
1666556761.22802,30919,2651.0
1666557257.211384,30944,2275.0
1666557443.4392967,30953,2016.0
1666557555.6387076,30959,2339.0
1666557729.8114831,30967,2314.0
1666557881.0624332,30974,2014.0
1666558316.4439435,30994,2731.0
1666558561.2225738,31006,1713.0
1666558775.3573985,31016,1857.0
1666559180.011229,31035,2812.0
1666560842.3557131,31118,2143.0
1666562706.957436,31211,2281.0
1666563330.6310208,31244,2088.0
1666564691.6493163,31314,2120.0
1666565134.5287182,31337,1902.0
1666565879.3356616,31376,2249.0
1666566623.7311277,31410,3129.0
1666567298.7446165,31441,2248.0
